Order ID,Order Date,Order_Day_Name,Order_Month_Name,Order_Year,Customer Name,City,State,Region,Category,Sub Category,Sales,Discount,Profit
OD4919,2020-10-02,Friday,October,2020,Esther,Cumbum,Tamil Nadu,West,"Eggs, Meat & Fish",Chicken,1408.0,0.18,126.72
OD4927,2020-10-02,Friday,October,2020,Ravi,Madurai,Tamil Nadu,West,Food Grains,Dals & Pulses,1306.0,0.34,261.2
OD7208,2020-10-02,Friday,October,2020,Ganesh,Viluppuram,Tamil Nadu,East,Snacks,Cookies,862.0,0.1,137.92
OD7229,2020-10-02,Friday,October,2020,Esther,Karur,Tamil Nadu,East,Snacks,Noodles,1382.0,0.18,428.42
OD7237,2020-10-02,Friday,October,2020,Alan,Dindigul,Tamil Nadu,East,Food Grains,Atta & Flour,597.0,0.12,137.31
OD7846,2020-10-02,Friday,October,2020,Krithika,Vellore,Tamil Nadu,West,Fruits & Veggies,Fresh Vegetables,1361.0,0.16,149.71
OD8131,2020-10-02,Friday,October,2020,Jonas,Tirunelveli,Tamil Nadu,East,Oil & Masala,Masalas,1614.0,0.17,645.6
OD9054,2020-10-02,Friday,October,2020,Rumaiza,Chennai,Tamil Nadu,West,Snacks,Cookies,519.0,0.29,140.13
OD9486,2020-10-02,Friday,October,2020,Alan,Tirunelveli,Tamil Nadu,South,Food Grains,Organic Staples,1205.0,0.1,228.95
OD782,2020-10-03,Saturday,October,2020,Yusuf,Cumbum,Tamil Nadu,East,"Eggs, Meat & Fish",Eggs,2196.0,0.14,790.56
OD783,2020-10-03,Saturday,October,2020,Sabeela,Kanyakumari,Tamil Nadu,East,Food Grains,Rice,1856.0,0.32,705.28
OD784,2020-10-03,Saturday,October,2020,Sabeela,Ooty,Tamil Nadu,East,Food Grains,Dals & Pulses,2406.0,0.25,1010.52
OD785,2020-10-03,Saturday,October,2020,Vinne,Trichy,Tamil Nadu,East,"Eggs, Meat & Fish",Eggs,1746.0,0.22,576.18
OD1892,2020-10-03,Saturday,October,2020,Sudeep,Pudukottai,Tamil Nadu,West,Fruits & Veggies,Organic Fruits,2452.0,0.25,931.76
OD7313,2020-10-03,Saturday,October,2020,Ridhesh,Nagercoil,Tamil Nadu,East,Food Grains,Rice,530.0,0.19,143.1
OD636,2020-10-04,Sunday,October,2020,Verma,Namakkal,Tamil Nadu,South,Bakery,Biscuits,2151.0,0.27,215.1
OD2296,2020-10-04,Sunday,October,2020,Kumar,Vellore,Tamil Nadu,West,Bakery,Cakes,575.0,0.15,40.25
OD8599,2020-10-04,Sunday,October,2020,Verma,Ramanadhapuram,Tamil Nadu,East,"Eggs, Meat & Fish",Chicken,1483.0,0.23,237.28
OD9340,2020-10-04,Sunday,October,2020,Hafiz,Chennai,Tamil Nadu,East,"Eggs, Meat & Fish",Eggs,2108.0,0.3,400.52
OD928,2020-10-05,Monday,October,2020,Sharon,Karur,Tamil Nadu,South,Snacks,Noodles,938.0,0.13,300.16
OD929,2020-10-05,Monday,October,2020,James,Chennai,Tamil Nadu,South,Bakery,Biscuits,2127.0,0.19,425.4
OD1965,2020-10-05,Monday,October,2020,Roshan,Salem,Tamil Nadu,West,"Eggs, Meat & Fish",Eggs,1213.0,0.11,97.04
OD1996,2020-10-05,Monday,October,2020,Hafiz,Madurai,Tamil Nadu,West,Beverages,Health Drinks,1773.0,0.23,531.9
OD4854,2020-10-05,Monday,October,2020,Sudha,Krishnagiri,Tamil Nadu,East,Oil & Masala,Edible Oil & Ghee,2273.0,0.13,295.49
OD5359,2020-10-05,Monday,October,2020,Jackson,Coimbatore,Tamil Nadu,East,Bakery,Breads & Buns,1343.0,0.16,429.76
OD6671,2020-10-05,Monday,October,2020,Amy,Namakkal,Tamil Nadu,East,Snacks,Noodles,1856.0,0.16,686.72
OD1866,2020-10-08,Thursday,October,2020,Haseena,Bodi,Tamil Nadu,West,Bakery,Biscuits,783.0,0.24,180.09
OD3296,2020-10-08,Thursday,October,2020,Sudeep,Pudukottai,Tamil Nadu,Central,Snacks,Chocolates,1080.0,0.17,248.4
OD5945,2020-10-08,Thursday,October,2020,Hafiz,Theni,Tamil Nadu,Central,Food Grains,Atta & Flour,650.0,0.34,286.0
OD882,2020-10-09,Friday,October,2020,Ridhesh,Dharmapuri,Tamil Nadu,South,Fruits & Veggies,Organic Vegetables,882.0,0.22,97.02
OD1428,2020-10-09,Friday,October,2020,Peer,Ooty,Tamil Nadu,Central,Fruits & Veggies,Fresh Vegetables,593.0,0.28,213.48
OD2765,2020-10-09,Friday,October,2020,Surya,Tirunelveli,Tamil Nadu,East,Food Grains,Organic Staples,2121.0,0.32,487.83
OD3279,2020-10-09,Friday,October,2020,Anu,Ooty,Tamil Nadu,Central,Food Grains,Rice,548.0,0.19,235.64
OD4232,2020-10-09,Friday,October,2020,James,Tenkasi,Tamil Nadu,South,Bakery,Breads & Buns,1919.0,0.31,230.28
OD4241,2020-10-09,Friday,October,2020,Yadav,Krishnagiri,Tamil Nadu,South,Food Grains,Rice,2053.0,0.28,225.83
OD4242,2020-10-09,Friday,October,2020,Vinne,Ooty,Tamil Nadu,South,Fruits & Veggies,Organic Fruits,2463.0,0.15,862.05
OD5040,2020-10-09,Friday,October,2020,Komal,Ramanadhapuram,Tamil Nadu,East,Beverages,Health Drinks,633.0,0.21,151.92
OD6578,2020-10-09,Friday,October,2020,Amrish,Dharmapuri,Tamil Nadu,Central,Food Grains,Organic Staples,789.0,0.27,63.12
OD6583,2020-10-09,Friday,October,2020,Willams,Salem,Tamil Nadu,Central,Beverages,Soft Drinks,1179.0,0.3,448.02
OD7976,2020-10-09,Friday,October,2020,Mathew,Bodi,Tamil Nadu,Central,"Eggs, Meat & Fish",Chicken,1648.0,0.18,181.28
OD7977,2020-10-09,Friday,October,2020,Sabeela,Virudhunagar,Tamil Nadu,Central,Food Grains,Rice,2105.0,0.13,842.0
OD3347,2020-10-10,Saturday,October,2020,Komal,Vellore,Tamil Nadu,Central,Food Grains,Organic Staples,1684.0,0.27,218.92
OD4220,2020-10-10,Saturday,October,2020,Shah,Perambalur,Tamil Nadu,South,Oil & Masala,Masalas,2328.0,0.28,675.12
OD5730,2020-10-10,Saturday,October,2020,Krithika,Bodi,Tamil Nadu,West,Bakery,Cakes,2229.0,0.18,222.9
OD6433,2020-10-10,Saturday,October,2020,Arvind,Namakkal,Tamil Nadu,West,Fruits & Veggies,Organic Vegetables,2361.0,0.11,708.3
OD6451,2020-10-10,Saturday,October,2020,Willams,Krishnagiri,Tamil Nadu,West,Bakery,Biscuits,1531.0,0.16,382.75
OD4,2020-10-11,Sunday,October,2020,Jackson,Dharmapuri,Tamil Nadu,South,Fruits & Veggies,Fresh Vegetables,896.0,0.25,89.6
OD5,2020-10-11,Sunday,October,2020,Ridhesh,Ooty,Tamil Nadu,South,Food Grains,Organic Staples,2355.0,0.26,918.45
OD5025,2020-10-11,Sunday,October,2020,Vinne,Cumbum,Tamil Nadu,East,"Eggs, Meat & Fish",Eggs,1055.0,0.32,94.95
OD190,2020-10-12,Monday,October,2020,Rumaiza,Vellore,Tamil Nadu,East,Beverages,Soft Drinks,1433.0,0.3,472.89
OD191,2020-10-12,Monday,October,2020,Amrish,Chennai,Tamil Nadu,East,Fruits & Veggies,Organic Fruits,2093.0,0.11,334.88
OD192,2020-10-12,Monday,October,2020,Muneer,Chennai,Tamil Nadu,East,Fruits & Veggies,Fresh Vegetables,2149.0,0.17,623.21
OD193,2020-10-12,Monday,October,2020,Anu,Dharmapuri,Tamil Nadu,East,Beverages,Health Drinks,1972.0,0.32,414.12
OD194,2020-10-12,Monday,October,2020,Suresh,Dharmapuri,Tamil Nadu,East,Oil & Masala,Masalas,2060.0,0.25,432.6
OD1308,2020-10-12,Monday,October,2020,Sundar,Perambalur,Tamil Nadu,East,Bakery,Cakes,1970.0,0.2,374.3
OD2602,2020-10-12,Monday,October,2020,Ravi,Salem,Tamil Nadu,Central,Food Grains,Atta & Flour,588.0,0.32,129.36
OD4370,2020-10-12,Monday,October,2020,Malik,Ooty,Tamil Nadu,West,Food Grains,Organic Staples,1891.0,0.33,775.31
OD4992,2020-10-12,Monday,October,2020,Yadav,Ooty,Tamil Nadu,Central,Oil & Masala,Edible Oil & Ghee,726.0,0.34,36.3
OD4994,2020-10-12,Monday,October,2020,Aditi,Chennai,Tamil Nadu,Central,"Eggs, Meat & Fish",Mutton,2226.0,0.23,200.34
OD5498,2020-10-12,Monday,October,2020,Ram,Cumbum,Tamil Nadu,West,Bakery,Cakes,1791.0,0.14,680.58
OD847,2020-10-13,Tuesday,October,2020,Peer,Virudhunagar,Tamil Nadu,South,Food Grains,Organic Staples,652.0,0.11,123.88
OD848,2020-10-13,Tuesday,October,2020,Verma,Chennai,Tamil Nadu,South,Bakery,Cakes,2076.0,0.29,103.8
OD110,2020-10-15,Thursday,October,2020,Shree,Coimbatore,Tamil Nadu,Central,Fruits & Veggies,Fresh Fruits,1179.0,0.16,271.17
OD1149,2020-10-15,Thursday,October,2020,Arutra,Bodi,Tamil Nadu,Central,Fruits & Veggies,Fresh Vegetables,613.0,0.14,275.85
OD1159,2020-10-15,Thursday,October,2020,Vinne,Viluppuram,Tamil Nadu,Central,Food Grains,Dals & Pulses,1192.0,0.26,298.0
OD1169,2020-10-15,Thursday,October,2020,Harish,Karur,Tamil Nadu,Central,"Eggs, Meat & Fish",Eggs,1717.0,0.29,669.63
OD2426,2020-10-15,Thursday,October,2020,Rumaiza,Cumbum,Tamil Nadu,Central,Beverages,Soft Drinks,922.0,0.26,46.1
OD4942,2020-10-15,Thursday,October,2020,Haseena,Coimbatore,Tamil Nadu,Central,Fruits & Veggies,Organic Fruits,587.0,0.29,223.06
OD9142,2020-10-15,Thursday,October,2020,Hafiz,Karur,Tamil Nadu,Central,"Eggs, Meat & Fish",Mutton,1505.0,0.35,316.05
OD9214,2020-10-15,Thursday,October,2020,Veronica,Pudukottai,Tamil Nadu,Central,Snacks,Cookies,1927.0,0.33,192.7
OD8009,2020-10-16,Friday,October,2020,Ravi,Perambalur,Tamil Nadu,East,Bakery,Breads & Buns,1748.0,0.3,751.64
OD2548,2020-10-17,Saturday,October,2020,Esther,Vellore,Tamil Nadu,West,Food Grains,Rice,1925.0,0.27,500.5
OD1853,2020-10-18,Sunday,October,2020,Shree,Salem,Tamil Nadu,West,Oil & Masala,Edible Oil & Ghee,2171.0,0.16,846.69
OD4441,2020-10-18,Sunday,October,2020,Verma,Tenkasi,Tamil Nadu,West,Fruits & Veggies,Fresh Fruits,1845.0,0.16,202.95
OD5564,2020-10-18,Sunday,October,2020,Surya,Vellore,Tamil Nadu,West,"Eggs, Meat & Fish",Chicken,2034.0,0.15,711.9
OD9206,2020-10-18,Sunday,October,2020,Kumar,Kanyakumari,Tamil Nadu,Central,"Eggs, Meat & Fish",Eggs,1002.0,0.32,370.74
OD9853,2020-10-18,Sunday,October,2020,Arvind,Kanyakumari,Tamil Nadu,Central,Snacks,Noodles,870.0,0.29,374.1
OD872,2020-10-19,Monday,October,2020,Hussain,Kanyakumari,Tamil Nadu,East,Oil & Masala,Edible Oil & Ghee,1970.0,0.11,492.5
OD2691,2020-10-19,Monday,October,2020,Vidya,Krishnagiri,Tamil Nadu,Central,Oil & Masala,Edible Oil & Ghee,655.0,0.25,98.25
OD6952,2020-10-19,Monday,October,2020,Muneer,Ramanadhapuram,Tamil Nadu,Central,Bakery,Breads & Buns,824.0,0.15,164.8
OD8095,2020-10-19,Monday,October,2020,Vince,Trichy,Tamil Nadu,Central,Food Grains,Rice,1238.0,0.28,309.5
OD9574,2020-10-19,Monday,October,2020,Akash,Salem,Tamil Nadu,West,Oil & Masala,Spices,1353.0,0.1,230.01
OD9949,2020-10-19,Monday,October,2020,Esther,Cumbum,Tamil Nadu,West,Food Grains,Atta & Flour,2289.0,0.35,1007.16
OD1877,2020-10-20,Tuesday,October,2020,Shah,Viluppuram,Tamil Nadu,West,Bakery,Biscuits,1567.0,0.18,172.37
OD1952,2020-10-20,Tuesday,October,2020,Sabeela,Tenkasi,Tamil Nadu,West,Snacks,Noodles,1999.0,0.21,219.89
OD2094,2020-10-20,Tuesday,October,2020,Suresh,Dharmapuri,Tamil Nadu,East,Oil & Masala,Edible Oil & Ghee,2305.0,0.35,161.35
OD6152,2020-10-20,Tuesday,October,2020,Rumaiza,Dharmapuri,Tamil Nadu,West,Fruits & Veggies,Organic Vegetables,1083.0,0.19,292.41
OD8293,2020-10-20,Tuesday,October,2020,Hafiz,Dharmapuri,Tamil Nadu,West,"Eggs, Meat & Fish",Fish,667.0,0.25,193.43
OD2917,2020-10-22,Thursday,October,2020,Verma,Trichy,Tamil Nadu,South,Fruits & Veggies,Organic Fruits,2315.0,0.28,972.3
OD3518,2020-10-22,Thursday,October,2020,Ramesh,Tenkasi,Tamil Nadu,Central,Bakery,Biscuits,2383.0,0.34,238.3
OD1388,2020-10-23,Friday,October,2020,Yadav,Perambalur,Tamil Nadu,West,Beverages,Health Drinks,555.0,0.11,94.35
OD1397,2020-10-23,Friday,October,2020,Sudeep,Madurai,Tamil Nadu,West,Bakery,Biscuits,668.0,0.24,133.6
OD1411,2020-10-23,Friday,October,2020,Yusuf,Namakkal,Tamil Nadu,West,Beverages,Soft Drinks,1603.0,0.11,705.32
OD2053,2020-10-23,Friday,October,2020,Arvind,Tirunelveli,Tamil Nadu,Central,Beverages,Soft Drinks,2302.0,0.23,667.58
OD2517,2020-10-23,Friday,October,2020,Rumaiza,Madurai,Tamil Nadu,South,Snacks,Chocolates,735.0,0.1,286.65
OD2989,2020-10-23,Friday,October,2020,Alan,Krishnagiri,Tamil Nadu,West,Fruits & Veggies,Fresh Vegetables,1818.0,0.25,199.98
OD3037,2020-10-23,Friday,October,2020,Verma,Tenkasi,Tamil Nadu,West,Snacks,Noodles,716.0,0.33,150.36
OD3445,2020-10-23,Friday,October,2020,Sundar,Nagercoil,Tamil Nadu,Central,Oil & Masala,Masalas,983.0,0.12,206.43
OD3463,2020-10-23,Friday,October,2020,Veena,Virudhunagar,Tamil Nadu,Central,Snacks,Noodles,1435.0,0.32,545.3
OD4817,2020-10-23,Friday,October,2020,Verma,Tirunelveli,Tamil Nadu,Central,Snacks,Chocolates,1958.0,0.32,606.98
OD4968,2020-10-23,Friday,October,2020,Haseena,Karur,Tamil Nadu,South,Oil & Masala,Masalas,1755.0,0.18,508.95
OD4973,2020-10-23,Friday,October,2020,Haseena,Tirunelveli,Tamil Nadu,South,Food Grains,Organic Staples,1303.0,0.32,547.26
OD5112,2020-10-23,Friday,October,2020,Sudeep,Krishnagiri,Tamil Nadu,West,"Eggs, Meat & Fish",Eggs,1748.0,0.2,87.4
OD5217,2020-10-23,Friday,October,2020,Akash,Cumbum,Tamil Nadu,Central,"Eggs, Meat & Fish",Eggs,2162.0,0.31,756.7
OD7769,2020-10-23,Friday,October,2020,Komal,Virudhunagar,Tamil Nadu,West,Beverages,Health Drinks,2413.0,0.11,434.34
OD5923,2020-10-24,Saturday,October,2020,Sundar,Salem,Tamil Nadu,Central,Oil & Masala,Spices,1230.0,0.11,467.4
OD6995,2020-10-24,Saturday,October,2020,Sheeba,Bodi,Tamil Nadu,Central,Beverages,Health Drinks,676.0,0.22,162.24
OD7020,2020-10-24,Saturday,October,2020,Haseena,Viluppuram,Tamil Nadu,Central,Oil & Masala,Masalas,1322.0,0.22,92.54
OD8433,2020-10-24,Saturday,October,2020,Yusuf,Virudhunagar,Tamil Nadu,West,Beverages,Soft Drinks,1403.0,0.22,238.51
OD9202,2020-10-24,Saturday,October,2020,Mathew,Pudukottai,Tamil Nadu,Central,Fruits & Veggies,Organic Vegetables,2342.0,0.31,117.1
OD1958,2020-10-25,Sunday,October,2020,Yusuf,Madurai,Tamil Nadu,West,Oil & Masala,Masalas,720.0,0.24,244.8
OD3035,2020-10-25,Sunday,October,2020,Sabeela,Bodi,Tamil Nadu,West,"Eggs, Meat & Fish",Chicken,2232.0,0.14,491.04
OD4390,2020-10-25,Sunday,October,2020,Jackson,Nagercoil,Tamil Nadu,West,Bakery,Biscuits,785.0,0.26,196.25
OD5766,2020-10-25,Sunday,October,2020,Sharon,Salem,Tamil Nadu,West,Oil & Masala,Edible Oil & Ghee,2229.0,0.29,958.47
OD5996,2020-10-25,Sunday,October,2020,Krithika,Bodi,Tamil Nadu,East,Bakery,Biscuits,2344.0,0.12,421.92
OD8133,2020-10-25,Sunday,October,2020,Shree,Vellore,Tamil Nadu,East,Bakery,Biscuits,1622.0,0.2,502.82
OD7620,2020-10-26,Monday,October,2020,Arvind,Bodi,Tamil Nadu,West,Food Grains,Rice,930.0,0.27,83.7
OD7816,2020-10-26,Monday,October,2020,Willams,Coimbatore,Tamil Nadu,West,Food Grains,Dals & Pulses,1487.0,0.24,356.88
OD7828,2020-10-26,Monday,October,2020,Malik,Salem,Tamil Nadu,West,Bakery,Biscuits,1947.0,0.35,759.33
OD7848,2020-10-26,Monday,October,2020,Adavan,Coimbatore,Tamil Nadu,West,Bakery,Breads & Buns,1108.0,0.14,199.44
OD7861,2020-10-26,Monday,October,2020,Yadav,Dindigul,Tamil Nadu,West,Food Grains,Rice,1705.0,0.22,647.9
OD7874,2020-10-26,Monday,October,2020,Arvind,Dharmapuri,Tamil Nadu,West,Bakery,Biscuits,2360.0,0.3,731.6
OD8056,2020-10-26,Monday,October,2020,Hussain,Ooty,Tamil Nadu,West,"Eggs, Meat & Fish",Fish,2282.0,0.27,844.34
OD8057,2020-10-26,Monday,October,2020,Komal,Karur,Tamil Nadu,West,Food Grains,Rice,1667.0,0.12,283.39
OD997,2020-10-28,Wednesday,October,2020,Sharon,Karur,Tamil Nadu,South,Snacks,Chocolates,1805.0,0.13,649.8
OD998,2020-10-28,Wednesday,October,2020,Ram,Namakkal,Tamil Nadu,South,Oil & Masala,Edible Oil & Ghee,1700.0,0.17,459.0
OD999,2020-10-28,Wednesday,October,2020,Harish,Pudukottai,Tamil Nadu,South,Beverages,Soft Drinks,1010.0,0.32,141.4
OD1000,2020-10-28,Wednesday,October,2020,Rumaiza,Perambalur,Tamil Nadu,South,Bakery,Breads & Buns,748.0,0.23,89.76
OD7690,2020-10-29,Thursday,October,2020,Arvind,Karur,Tamil Nadu,West,Fruits & Veggies,Fresh Fruits,865.0,0.27,250.85
OD7729,2020-10-29,Thursday,October,2020,Sabeela,Tenkasi,Tamil Nadu,West,Bakery,Biscuits,926.0,0.24,231.5
OD2219,2020-10-30,Friday,October,2020,Aditi,Chennai,Tamil Nadu,South,Fruits & Veggies,Fresh Fruits,1073.0,0.12,203.87
OD5871,2020-10-30,Friday,October,2020,Shree,Namakkal,Tamil Nadu,West,Beverages,Health Drinks,1278.0,0.23,383.4
OD7960,2020-10-30,Friday,October,2020,Sudha,Trichy,Tamil Nadu,East,Food Grains,Rice,1127.0,0.23,78.89
OD8050,2020-10-30,Friday,October,2020,Komal,Theni,Tamil Nadu,West,"Eggs, Meat & Fish",Fish,1979.0,0.21,356.22
OD8070,2020-10-30,Friday,October,2020,Roshan,Karur,Tamil Nadu,West,Snacks,Cookies,1253.0,0.13,513.73
OD8074,2020-10-30,Friday,October,2020,Vinne,Chennai,Tamil Nadu,West,Food Grains,Atta & Flour,2353.0,0.33,211.77
OD9764,2020-10-30,Friday,October,2020,Surya,Cumbum,Tamil Nadu,Central,Food Grains,Organic Staples,2071.0,0.11,207.1
OD195,2020-10-31,Saturday,October,2020,Peer,Tirunelveli,Tamil Nadu,West,"Eggs, Meat & Fish",Eggs,1175.0,0.12,340.75
OD398,2020-10-31,Saturday,October,2020,Rumaiza,Kanyakumari,Tamil Nadu,Central,Snacks,Noodles,647.0,0.33,71.17
OD1201,2020-10-31,Saturday,October,2020,Hafiz,Tirunelveli,Tamil Nadu,West,Food Grains,Atta & Flour,2409.0,0.18,505.89
OD1208,2020-10-31,Saturday,October,2020,Malik,Salem,Tamil Nadu,West,"Eggs, Meat & Fish",Mutton,1335.0,0.19,307.05
OD2536,2020-10-31,Saturday,October,2020,Haseena,Dharmapuri,Tamil Nadu,West,Food Grains,Dals & Pulses,2323.0,0.31,1045.35
OD2549,2020-10-31,Saturday,October,2020,Sabeela,Perambalur,Tamil Nadu,West,Food Grains,Rice,670.0,0.15,154.1
OD2552,2020-10-31,Saturday,October,2020,Esther,Chennai,Tamil Nadu,West,Beverages,Health Drinks,1136.0,0.29,454.4
OD2565,2020-10-31,Saturday,October,2020,Ganesh,Karur,Tamil Nadu,West,Snacks,Noodles,2171.0,0.17,434.2
OD2571,2020-10-31,Saturday,October,2020,Peer,Ooty,Tamil Nadu,West,Bakery,Biscuits,790.0,0.15,110.6
OD2583,2020-10-31,Saturday,October,2020,Sudeep,Theni,Tamil Nadu,West,"Eggs, Meat & Fish",Chicken,2452.0,0.27,539.44
OD2717,2020-10-31,Saturday,October,2020,Vince,Pudukottai,Tamil Nadu,East,Snacks,Noodles,1519.0,0.31,455.7
OD2723,2020-10-31,Saturday,October,2020,Ravi,Salem,Tamil Nadu,East,Fruits & Veggies,Organic Fruits,1250.0,0.18,100.0
OD4984,2020-10-31,Saturday,October,2020,Veronica,Cumbum,Tamil Nadu,West,Snacks,Cookies,1646.0,0.35,246.9
OD6827,2020-10-31,Saturday,October,2020,Veronica,Nagercoil,Tamil Nadu,West,Beverages,Health Drinks,1785.0,0.35,285.6
OD6848,2020-10-31,Saturday,October,2020,Jonas,Virudhunagar,Tamil Nadu,West,Food Grains,Dals & Pulses,769.0,0.16,153.8
OD6860,2020-10-31,Saturday,October,2020,Willams,Theni,Tamil Nadu,West,Beverages,Soft Drinks,686.0,0.19,253.82
OD6880,2020-10-31,Saturday,October,2020,Ridhesh,Viluppuram,Tamil Nadu,West,Snacks,Cookies,514.0,0.11,133.64
OD1280,2020-11-01,Sunday,November,2020,Sundar,Pudukottai,Tamil Nadu,East,Fruits & Veggies,Fresh Fruits,2417.0,0.24,314.21
OD1599,2020-11-01,Sunday,November,2020,Rumaiza,Vellore,Tamil Nadu,East,Beverages,Soft Drinks,2153.0,0.33,839.67
OD1612,2020-11-01,Sunday,November,2020,Komal,Tenkasi,Tamil Nadu,East,Oil & Masala,Masalas,2317.0,0.34,1042.65
OD1716,2020-11-01,Sunday,November,2020,Arvind,Vellore,Tamil Nadu,South,Snacks,Noodles,2276.0,0.34,955.92
OD2359,2020-11-01,Sunday,November,2020,Surya,Tirunelveli,Tamil Nadu,West,Beverages,Health Drinks,1630.0,0.23,342.3
OD3727,2020-11-01,Sunday,November,2020,Rumaiza,Virudhunagar,Tamil Nadu,East,Oil & Masala,Spices,1220.0,0.29,500.2
OD5267,2020-11-01,Sunday,November,2020,James,Pudukottai,Tamil Nadu,East,Fruits & Veggies,Fresh Fruits,1878.0,0.1,319.26
OD5318,2020-11-01,Sunday,November,2020,Akash,Ooty,Tamil Nadu,East,Oil & Masala,Masalas,1783.0,0.12,338.77
OD5332,2020-11-01,Sunday,November,2020,Ganesh,Dindigul,Tamil Nadu,East,Bakery,Breads & Buns,522.0,0.29,67.86
OD8136,2020-11-01,Sunday,November,2020,Adavan,Cumbum,Tamil Nadu,East,Fruits & Veggies,Organic Vegetables,929.0,0.15,213.67
OD8753,2020-11-01,Sunday,November,2020,Shah,Bodi,Tamil Nadu,East,Bakery,Cakes,1339.0,0.33,334.75
OD9706,2020-11-01,Sunday,November,2020,Veena,Tenkasi,Tamil Nadu,East,Bakery,Breads & Buns,2417.0,0.11,169.19
OD283,2020-11-02,Monday,November,2020,Sheeba,Chennai,Tamil Nadu,West,Beverages,Soft Drinks,1007.0,0.24,433.01
OD1617,2020-11-02,Monday,November,2020,Verma,Karur,Tamil Nadu,East,Snacks,Cookies,1318.0,0.17,579.92
OD1874,2020-11-02,Monday,November,2020,Sudha,Theni,Tamil Nadu,West,Snacks,Noodles,2207.0,0.24,220.7
OD1899,2020-11-02,Monday,November,2020,Adavan,Madurai,Tamil Nadu,West,Snacks,Noodles,602.0,0.2,150.5
OD2228,2020-11-02,Monday,November,2020,Vidya,Ooty,Tamil Nadu,South,Beverages,Health Drinks,1366.0,0.13,478.1
OD4676,2020-11-02,Monday,November,2020,Yusuf,Dharmapuri,Tamil Nadu,West,Food Grains,Organic Staples,1062.0,0.17,74.34
OD4760,2020-11-02,Monday,November,2020,Rumaiza,Coimbatore,Tamil Nadu,West,Fruits & Veggies,Organic Fruits,723.0,0.27,79.53
OD4982,2020-11-02,Monday,November,2020,Adavan,Madurai,Tamil Nadu,West,Oil & Masala,Spices,917.0,0.17,183.4
OD7117,2020-11-02,Monday,November,2020,Roshan,Tirunelveli,Tamil Nadu,Central,Snacks,Chocolates,2449.0,0.13,636.74
OD8104,2020-11-02,Monday,November,2020,Jonas,Cumbum,Tamil Nadu,Central,Oil & Masala,Edible Oil & Ghee,1398.0,0.25,321.54
OD8397,2020-11-02,Monday,November,2020,Ramesh,Bodi,Tamil Nadu,East,"Eggs, Meat & Fish",Eggs,821.0,0.25,229.88
OD5671,2020-11-03,Tuesday,November,2020,Ramesh,Dindigul,Tamil Nadu,East,Oil & Masala,Spices,1324.0,0.15,198.6
OD6982,2020-11-03,Tuesday,November,2020,Surya,Chennai,Tamil Nadu,Central,Snacks,Chocolates,1989.0,0.23,159.12
OD8656,2020-11-03,Tuesday,November,2020,Anu,Tenkasi,Tamil Nadu,West,Bakery,Breads & Buns,1773.0,0.22,478.71
OD9948,2020-11-03,Tuesday,November,2020,Hafiz,Perambalur,Tamil Nadu,West,Snacks,Noodles,2053.0,0.13,882.79
OD9989,2020-11-03,Tuesday,November,2020,Jackson,Vellore,Tamil Nadu,West,Snacks,Cookies,1460.0,0.15,452.6
OD2182,2020-11-05,Thursday,November,2020,Jackson,Kanyakumari,Tamil Nadu,East,Beverages,Health Drinks,2120.0,0.23,551.2
OD2207,2020-11-05,Thursday,November,2020,Anu,Ramanadhapuram,Tamil Nadu,East,Oil & Masala,Edible Oil & Ghee,1087.0,0.3,413.06
OD2567,2020-11-05,Thursday,November,2020,Sheeba,Madurai,Tamil Nadu,West,Fruits & Veggies,Organic Vegetables,1790.0,0.17,393.8
OD2585,2020-11-05,Thursday,November,2020,Arutra,Dindigul,Tamil Nadu,West,Snacks,Chocolates,2002.0,0.18,740.74
OD3428,2020-11-05,Thursday,November,2020,Jonas,Cumbum,Tamil Nadu,Central,"Eggs, Meat & Fish",Chicken,1829.0,0.13,292.64
OD4190,2020-11-05,Thursday,November,2020,Veena,Chennai,Tamil Nadu,South,Snacks,Cookies,571.0,0.21,251.24
OD6097,2020-11-05,Thursday,November,2020,Malik,Coimbatore,Tamil Nadu,South,"Eggs, Meat & Fish",Mutton,867.0,0.28,60.69
OD7364,2020-11-05,Thursday,November,2020,Esther,Tenkasi,Tamil Nadu,East,"Eggs, Meat & Fish",Fish,1229.0,0.2,184.35
OD2382,2020-11-06,Friday,November,2020,Kumar,Nagercoil,Tamil Nadu,West,Snacks,Noodles,683.0,0.22,157.09
OD2402,2020-11-06,Friday,November,2020,Harish,Ooty,Tamil Nadu,West,Bakery,Biscuits,2484.0,0.32,968.76
OD532,2020-11-07,Saturday,November,2020,Roshan,Coimbatore,Tamil Nadu,West,"Eggs, Meat & Fish",Chicken,1245.0,0.2,348.6
OD1263,2020-11-07,Saturday,November,2020,Hussain,Bodi,Tamil Nadu,East,Fruits & Veggies,Organic Vegetables,2087.0,0.16,166.96
OD1553,2020-11-07,Saturday,November,2020,Vinne,Krishnagiri,Tamil Nadu,Central,Fruits & Veggies,Fresh Fruits,581.0,0.35,87.15
OD3318,2020-11-07,Saturday,November,2020,Aditi,Coimbatore,Tamil Nadu,Central,Fruits & Veggies,Organic Vegetables,1618.0,0.18,242.7
OD3339,2020-11-07,Saturday,November,2020,Vidya,Viluppuram,Tamil Nadu,Central,Snacks,Chocolates,1024.0,0.2,368.64
